polymorphic_ctype,id,name,slug,fr_place_id,place_code,location_point,is_active,to_filter,created,updated,city
251,,Realengo,colombia-atlantico-barranquilla-5701080-realengo,5701080,,SRID=4326;POINT(-74.814517 10.936412),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,La Pradera,colombia-atlantico-barranquilla-5701081-la-pradera,5701081,,SRID=4326;POINT(-74.84171 10.97753),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Los Olivos,colombia-atlantico-barranquilla-5701082-los-olivos,5701082,,SRID=4326;POINT(-74.818463 10.96512),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,El Pueblo,colombia-atlantico-barranquilla-5701083-el-pueblo,5701083,,SRID=4326;POINT(-74.84097 10.96155),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Las Estrellas,colombia-atlantico-barranquilla-5701084-las-estrellas,5701084,,SRID=4326;POINT(-74.83283 10.98256),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Pastoral Social,colombia-atlantico-barranquilla-5701085-pastoral-social,5701085,,SRID=4326;POINT(-74.83032 10.98057),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Villa del Rosario,colombia-atlantico-barranquilla-5701086-villa-del-rosario,5701086,,SRID=4326;POINT(-74.818463 10.96512),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Las Terrazas,colombia-atlantico-barranquilla-5701087-las-terrazas,5701087,,SRID=4326;POINT(-74.82046 10.98319),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Mercedes Sur,colombia-atlantico-barranquilla-5701088-mercedes-sur,5701088,,SRID=4326;POINT(-74.81612 10.98470),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Por Fin,colombia-atlantico-barranquilla-5701089-por-fin,5701089,,SRID=4326;POINT(-74.82759 10.97378),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,La Paz,colombia-atlantico-barranquilla-5701090-la-paz,5701090,,SRID=4326;POINT(-74.83354 10.96339),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Mequejo,colombia-atlantico-barranquilla-5701091-mequejo,5701091,,SRID=4326;POINT(-74.818463 10.96512),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,La Manga,colombia-atlantico-barranquilla-5701092-la-manga,5701092,,SRID=4326;POINT(-74.82457 10.97140),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,7 de agosto,colombia-atlantico-barranquilla-5701093-7-de-agosto,5701093,,SRID=4326;POINT(-74.818463 10.96512),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Evaristo Sourdis,colombia-atlantico-barranquilla-5701094-evaristo-sourdis,5701094,,SRID=4326;POINT(-74.82381 10.95947),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Lipaya,colombia-atlantico-barranquilla-5701095-lipaya,5701095,,SRID=4326;POINT(-74.81767 10.96267),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Olaya,colombia-atlantico-barranquilla-5701096-olaya,5701096,,SRID=4326;POINT(-74.818463 10.96512),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,El Silencio,colombia-atlantico-barranquilla-5701097-el-silencio,5701097,,SRID=4326;POINT(-74.81683 10.97919),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,La Libertad,colombia-atlantico-barranquilla-5701098-la-libertad,5701098,,SRID=4326;POINT(-74.81607 10.97649),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Nueva Granada,colombia-atlantico-barranquilla-5701099-nueva-granada,5701099,,SRID=4326;POINT(-74.80457 10.97861),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Santo Domingo,colombia-atlantico-barranquilla-5701100-santo-domingo,5701100,,SRID=4326;POINT(-74.80131 10.97767),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Lucero,colombia-atlantico-barranquilla-5701101-lucero,5701101,,SRID=4326;POINT(-74.79665 10.97687),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Los Pinos,colombia-atlantico-barranquilla-5701102-los-pinos,5701102,,SRID=4326;POINT(-74.79862 10.97517),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Loma Fresca,colombia-atlantico-barranquilla-5701103-loma-fresca,5701103,,SRID=4326;POINT(-74.79416 10.97272),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,San Isidro,colombia-atlantico-barranquilla-5701104-san-isidro,5701104,,SRID=4326;POINT(-74.79395 10.97039),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Alfonso López,colombia-atlantico-barranquilla-5701105-alfonso-lopez,5701105,,SRID=4326;POINT(-74.79122 10.96663),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Los Andes,colombia-atlantico-barranquilla-5701106-los-andes,5701106,,SRID=4326;POINT(-74.80388 10.97204),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,San Felipe,colombia-atlantico-barranquilla-5701107-san-felipe,5701107,,SRID=4326;POINT(-74.80967 10.97304),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Carlos Meisel,colombia-atlantico-barranquilla-5701108-carlos-meisel,5701108,,SRID=4326;POINT(-74.81688 10.97408),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Nueva Colombia,colombia-atlantico-barranquilla-5701109-nueva-colombia,5701109,,SRID=4326;POINT(-74.81786 10.97124),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Las Malvinas,colombia-atlantico-barranquilla-5701110-las-malvinas,5701110,,SRID=4326;POINT(-74.82863 10.95263),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Los Rosales,colombia-atlantico-barranquilla-5701111-los-rosales,5701111,,SRID=4326;POINT(-74.83101 10.95847),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Pumarejo,colombia-atlantico-barranquilla-5701112-pumarejo,5701112,,SRID=4326;POINT(-74.80328 10.96718),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Villate,colombia-atlantico-barranquilla-5701113-villate,5701113,,SRID=4326;POINT(-74.818463 10.96512),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,El Carmen,colombia-atlantico-barranquilla-5701114-el-carmen,5701114,,SRID=4326;POINT(-74.79948 10.96375),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Buena Esperanza,colombia-atlantico-barranquilla-5701115-buena-esperanza,5701115,,SRID=4326;POINT(-74.818463 10.96512),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,La Ceiba,colombia-atlantico-barranquilla-5701116-la-ceiba,5701116,,SRID=4326;POINT(-74.80603 10.95869),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,La Esmeralda,colombia-atlantico-barranquilla-5701117-la-esmeralda,5701117,,SRID=4326;POINT(-74.81931 10.96692),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,El Bosque,colombia-atlantico-barranquilla-5701118-el-bosque,5701118,,SRID=4326;POINT(-74.81785 10.95483),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,San Pedro Alejandrino,colombia-atlantico-barranquilla-5701119-san-pedro-alejandrino,5701119,,SRID=4326;POINT(-74.818463 10.96512),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,La Gloria,colombia-atlantico-barranquilla-5701120-la-gloria,5701120,,SRID=4326;POINT(-74.83055 10.94981),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Villa Flor,colombia-atlantico-barranquilla-5701121-villa-flor,5701121,,SRID=4326;POINT(-74.82853 10.94888),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,El Romance,colombia-atlantico-barranquilla-5701122-el-romance,5701122,,SRID=4326;POINT(-74.818463 10.96512),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,California,colombia-atlantico-barranquilla-5701123-california,5701123,,SRID=4326;POINT(-74.82666 10.94580),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,San Pedro,colombia-atlantico-barranquilla-5701124-san-pedro,5701124,,SRID=4326;POINT(-74.818463 10.96512),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Cordialidad,colombia-atlantico-barranquilla-5701125-cordialidad,5701125,,SRID=4326;POINT(-74.83068 10.94601),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Las Torres,colombia-atlantico-barranquilla-5701126-las-torres,5701126,,SRID=4326;POINT(-74.818463 10.96512),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Ciudad Modesto,colombia-atlantico-barranquilla-5701127-ciudad-modesto,5701127,,SRID=4326;POINT(-74.82888 10.96482),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Paloquemao,colombia-atlantico-barranquilla-5701128-paloquemao,5701128,,SRID=4326;POINT(-74.818463 10.96512),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Cevillar,colombia-atlantico-barranquilla-5701129-cevillar,5701129,,SRID=4326;POINT(-74.80116 10.95986),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Atlántico,colombia-atlantico-barranquilla-5701130-atlantico,5701130,,SRID=4326;POINT(-74.78815 10.96906),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Villa Blanca,colombia-atlantico-barranquilla-5701131-villa-blanca,5701131,,SRID=4326;POINT(-74.79708 10.93301),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,El Valle,colombia-atlantico-barranquilla-5701132-el-valle,5701132,,SRID=4326;POINT(-74.80883 10.96679),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Chiquinquirá,colombia-atlantico-barranquilla-5701133-chiquinquira,5701133,,SRID=4326;POINT(-74.78780 10.97501),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Rebolo,colombia-atlantico-barranquilla-5701134-rebolo,5701134,,SRID=4326;POINT(-74.77395 10.96617),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Montes,colombia-atlantico-barranquilla-5701135-montes,5701135,,SRID=4326;POINT(-74.78446 10.96380),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,San José,colombia-atlantico-barranquilla-5701136-san-jose,5701136,,SRID=4326;POINT(-74.79407 10.95864),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Boyacá,colombia-atlantico-barranquilla-5701137-boyaca,5701137,,SRID=4326;POINT(-74.78779 10.95779),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Los Trupillos,colombia-atlantico-barranquilla-5701138-los-trupillos,5701138,,SRID=4326;POINT(-74.78355 10.95771),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,La Luz,colombia-atlantico-barranquilla-5701139-la-luz,5701139,,SRID=4326;POINT(-74.76919 10.95872),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,La Chinita,colombia-atlantico-barranquilla-5701140-la-chinita,5701140,,SRID=4326;POINT(-74.77023 10.95243),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Las Nieves,colombia-atlantico-barranquilla-5701141-las-nieves,5701141,,SRID=4326;POINT(-74.78011 10.95388),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,La Unión,colombia-atlantico-barranquilla-5701142-la-union,5701142,,SRID=4326;POINT(-74.78937 10.95259),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,El Campito,colombia-atlantico-barranquilla-5701143-el-campito,5701143,,SRID=4326;POINT(-74.79378 10.94858),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Las Palmas,colombia-atlantico-barranquilla-5701144-las-palmas,5701144,,SRID=4326;POINT(-74.79030 10.94524),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,La Magdalena,colombia-atlantico-barranquilla-5701145-la-magdalena,5701145,,SRID=4326;POINT(-74.79509 10.94283),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,El Limón,colombia-atlantico-barranquilla-5701146-el-limon,5701146,,SRID=4326;POINT(-74.78708 10.94187),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,El Tayrona,colombia-atlantico-barranquilla-5701147-el-tayrona,5701147,,SRID=4326;POINT(-74.790382 10.946724),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Universal,colombia-atlantico-barranquilla-5701148-universal,5701148,,SRID=4326;POINT(-74.78583 10.93808),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Las Dunas,colombia-atlantico-barranquilla-5701149-las-dunas,5701149,,SRID=4326;POINT(-74.79170 10.93821),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,San Nicolás,colombia-atlantico-barranquilla-5701150-san-nicolas,5701150,,SRID=4326;POINT(-74.79467 10.93660),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,José Antonio Galán,colombia-atlantico-barranquilla-5701151-jose-antonio-galan,5701151,,SRID=4326;POINT(-74.79014 10.93708),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,El Milagro,colombia-atlantico-barranquilla-5701152-el-milagro,5701152,,SRID=4326;POINT(-74.790382 10.946724),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Los Laureles,colombia-atlantico-barranquilla-5701153-los-laureles,5701153,,SRID=4326;POINT(-74.79202 10.93310),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Bella Arena,colombia-atlantico-barranquilla-5701154-bella-arena,5701154,,SRID=4326;POINT(-74.79599 10.93198),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Villa del Carmen,colombia-atlantico-barranquilla-5701155-villa-del-carmen,5701155,,SRID=4326;POINT(-74.79360 10.93114),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,La Alboraya,colombia-atlantico-barranquilla-5701156-la-alboraya,5701156,,SRID=4326;POINT(-74.790382 10.946724),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Ciudad Cisneros,colombia-atlantico-barranquilla-5701157-ciudad-cisneros,5701157,,SRID=4326;POINT(-74.790382 10.946724),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,El Parque,colombia-atlantico-barranquilla-5701158-el-parque,5701158,,SRID=4326;POINT(-74.790382 10.946724),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Las Gaviotas,colombia-atlantico-barranquilla-5701159-las-gaviotas,5701159,,SRID=4326;POINT(-74.790382 10.946724),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
251,,Simón Bolívar,colombia-atlantico-barranquilla-5701160-simon-bolivar,5701160,,SRID=4326;POINT(-74.77745 10.94251),1,1,2021-11-9 18:25:33,2021-11-9 18:25:33,5700003
